,Celltype,Motif,Influe
318,Zebrafish15,Motif_5,-1.9813652
319,Zebrafish16,Motif_5,0.38574722
320,Zebrafish17,Motif_5,0.47259027
321,Zebrafish18,Motif_5,0.15392873
322,Zebrafish19,Motif_5,0.27646464
323,Zebrafish2,Motif_5,0.14388256
324,Zebrafish20,Motif_5,0.60801226
325,Zebrafish21,Motif_5,0.29505333
326,Zebrafish22,Motif_5,-1.5615853
327,Zebrafish23,Motif_5,-0.08652231
328,Zebrafish25,Motif_5,1.1658634
329,Zebrafish26,Motif_5,0.08418524
330,Zebrafish27,Motif_5,-0.49242017
331,Zebrafish28,Motif_5,0.25058147
332,Zebrafish29,Motif_5,0.08648276
333,Zebrafish3,Motif_5,-0.6056195
334,Zebrafish31,Motif_5,0.029727802
335,Zebrafish32,Motif_5,-0.15636854
336,Zebrafish33,Motif_5,1.0280852
337,Zebrafish34,Motif_5,-0.7637057
338,Zebrafish35,Motif_5,-0.29252487
339,Zebrafish36,Motif_5,-0.014485365
340,Zebrafish38,Motif_5,-0.46727106
341,Zebrafish39,Motif_5,0.59996814
342,Zebrafish4,Motif_5,0.5174293
343,Zebrafish42,Motif_5,0.59382427
344,Zebrafish43,Motif_5,-0.716511
345,Zebrafish44,Motif_5,-1.3718377
346,Zebrafish45,Motif_5,-0.8325732
347,Zebrafish46,Motif_5,-0.6527236
348,Zebrafish47,Motif_5,-0.4093205
349,Zebrafish48,Motif_5,-0.2638217
350,Zebrafish49,Motif_5,-1.2364601
351,Zebrafish5,Motif_5,0.8506422
352,Zebrafish50,Motif_5,-0.31971267
353,Zebrafish51,Motif_5,0.32728076
354,Zebrafish52,Motif_5,0.5804623
355,Zebrafish53,Motif_5,0.3205314
356,Zebrafish54,Motif_5,-1.6689643
357,Zebrafish55,Motif_5,0.17324972
358,Zebrafish57,Motif_5,-0.26443976
359,Zebrafish58,Motif_5,-0.037817456
360,Zebrafish59,Motif_5,-1.5360124
361,Zebrafish6,Motif_5,0.26364866
362,Zebrafish60,Motif_5,-0.64760906
363,Zebrafish61,Motif_5,-0.45229265
364,Zebrafish62,Motif_5,-1.0072409
365,Zebrafish63,Motif_5,-0.021408247
366,Zebrafish64,Motif_5,0.093861416
367,Zebrafish65,Motif_5,-1.3785493
368,Zebrafish66,Motif_5,0.09803467
369,Zebrafish67,Motif_5,-1.1370854
370,Zebrafish68,Motif_5,0.5506339
371,Zebrafish69,Motif_5,-0.097184144
372,Zebrafish7,Motif_5,1.0714517
373,Zebrafish70,Motif_5,-1.3766658
374,Zebrafish71,Motif_5,-0.9086463
375,Zebrafish73,Motif_5,-0.42780423
376,Zebrafish74,Motif_5,-0.9920082
377,Zebrafish75,Motif_5,-0.025064278
378,Zebrafish77,Motif_5,-0.51533043
379,Zebrafish78,Motif_5,-0.38037825
380,Zebrafish79,Motif_5,-0.5655548
381,Zebrafish8,Motif_5,1.1707811
382,Zebrafish80,Motif_5,0.75714934
383,Zebrafish81,Motif_5,0.07437482
384,Zebrafish83,Motif_5,-1.1721114
385,Zebrafish84,Motif_5,0.80984867
386,Zebrafish85,Motif_5,-0.7608588
387,Zebrafish86,Motif_5,-1.36674
388,Zebrafish87,Motif_5,-1.7662038
389,Zebrafish9,Motif_5,-0.2983041
390,Zebrafish1,Motif_6,0.098683245
391,Zebrafish10,Motif_6,-0.37552965
392,Zebrafish11,Motif_6,-0.37494776
393,Zebrafish12,Motif_6,-0.3386275
394,Zebrafish13,Motif_6,1.0788678
395,Zebrafish14,Motif_6,-0.37552965
396,Zebrafish15,Motif_6,-0.37552965
397,Zebrafish16,Motif_6,0.29755554
398,Zebrafish17,Motif_6,0.2962479
399,Zebrafish18,Motif_6,0.38399562
400,Zebrafish19,Motif_6,0.51074326
401,Zebrafish2,Motif_6,-0.37552965
402,Zebrafish20,Motif_6,0.8296338
403,Zebrafish21,Motif_6,-0.37552965
404,Zebrafish22,Motif_6,-0.37065262
405,Zebrafish23,Motif_6,-0.37552965
406,Zebrafish25,Motif_6,0.054997984
407,Zebrafish26,Motif_6,-0.13490684
408,Zebrafish27,Motif_6,-0.21446076
409,Zebrafish28,Motif_6,-0.37552965
410,Zebrafish29,Motif_6,0.89924353
411,Zebrafish3,Motif_6,-0.360104
412,Zebrafish31,Motif_6,-0.36419135
413,Zebrafish32,Motif_6,-0.37552965
414,Zebrafish33,Motif_6,1.112603
415,Zebrafish34,Motif_6,-0.37552965
416,Zebrafish35,Motif_6,-0.37552965
417,Zebrafish36,Motif_6,-0.37552965
418,Zebrafish38,Motif_6,-0.13588685
419,Zebrafish39,Motif_6,0.4669189
420,Zebrafish4,Motif_6,-0.37552965
421,Zebrafish42,Motif_6,0.1682076
422,Zebrafish43,Motif_6,-0.27458036
423,Zebrafish44,Motif_6,-0.36692402
424,Zebrafish45,Motif_6,-0.13125017
425,Zebrafish46,Motif_6,0.8385521
426,Zebrafish47,Motif_6,-0.17881726
427,Zebrafish48,Motif_6,-0.06288888
428,Zebrafish49,Motif_6,-0.34215575
429,Zebrafish5,Motif_6,-0.0015280109
430,Zebrafish50,Motif_6,-0.32814974
431,Zebrafish51,Motif_6,-0.2891894
432,Zebrafish52,Motif_6,0.7525845
433,Zebrafish53,Motif_6,0.24081902
434,Zebrafish54,Motif_6,-0.37552965
435,Zebrafish55,Motif_6,-0.37552965
436,Zebrafish57,Motif_6,0.15698855
437,Zebrafish58,Motif_6,-0.34028834
438,Zebrafish59,Motif_6,-0.3501778
439,Zebrafish6,Motif_6,0.13698225
440,Zebrafish60,Motif_6,-0.36746004
441,Zebrafish61,Motif_6,-0.37552965
442,Zebrafish62,Motif_6,-0.37552965
443,Zebrafish63,Motif_6,0.33315754
444,Zebrafish64,Motif_6,0.87341356
445,Zebrafish65,Motif_6,-0.36121923
446,Zebrafish66,Motif_6,0.45666018
447,Zebrafish67,Motif_6,-0.37552965
448,Zebrafish68,Motif_6,-0.26591602
449,Zebrafish69,Motif_6,-0.37552965
450,Zebrafish7,Motif_6,-0.12046627
451,Zebrafish70,Motif_6,0.26674965
452,Zebrafish71,Motif_6,-0.37552965
453,Zebrafish73,Motif_6,-0.37552965
454,Zebrafish74,Motif_6,-0.37552965
455,Zebrafish75,Motif_6,-0.2543811
456,Zebrafish77,Motif_6,-0.37552965
457,Zebrafish78,Motif_6,-0.37552965
458,Zebrafish79,Motif_6,-0.37552965
459,Zebrafish8,Motif_6,-0.08897798
460,Zebrafish80,Motif_6,-0.100228965
461,Zebrafish81,Motif_6,-0.13315359
462,Zebrafish83,Motif_6,-0.37552965
463,Zebrafish84,Motif_6,-0.08323283
464,Zebrafish85,Motif_6,-0.27565223
465,Zebrafish86,Motif_6,-0.37552965
466,Zebrafish87,Motif_6,-0.37552965
467,Zebrafish9,Motif_6,-0.37552965
468,Zebrafish1,Motif_7,0.97744393
469,Zebrafish10,Motif_7,-1.5747006
470,Zebrafish11,Motif_7,-0.2171534
471,Zebrafish12,Motif_7,-0.4328352
472,Zebrafish13,Motif_7,0.7952815
473,Zebrafish14,Motif_7,-0.4398489
474,Zebrafish15,Motif_7,-1.9322587
475,Zebrafish16,Motif_7,0.40936068
476,Zebrafish17,Motif_7,0.8662182
477,Zebrafish18,Motif_7,-0.039186087
478,Zebrafish19,Motif_7,0.36221093
479,Zebrafish2,Motif_7,-0.5387518
480,Zebrafish20,Motif_7,0.80349904
481,Zebrafish21,Motif_7,-0.21632865
482,Zebrafish22,Motif_7,-1.1074679
483,Zebrafish23,Motif_7,-0.45377374
484,Zebrafish25,Motif_7,1.0348762
485,Zebrafish26,Motif_7,0.36293316
486,Zebrafish27,Motif_7,0.06925123
487,Zebrafish28,Motif_7,-0.31177637
488,Zebrafish29,Motif_7,0.4239527
489,Zebrafish3,Motif_7,0.00085738406
490,Zebrafish31,Motif_7,-0.36281314
491,Zebrafish32,Motif_7,-0.39847776
492,Zebrafish33,Motif_7,1.0968162
493,Zebrafish34,Motif_7,-0.85665303
494,Zebrafish35,Motif_7,-0.21569507
495,Zebrafish36,Motif_7,-0.37431967
496,Zebrafish38,Motif_7,-0.21836792
497,Zebrafish39,Motif_7,0.3993032
498,Zebrafish4,Motif_7,-0.035200812
499,Zebrafish42,Motif_7,0.79008764
500,Zebrafish43,Motif_7,-0.09919571
501,Zebrafish44,Motif_7,-1.1403246
502,Zebrafish45,Motif_7,-0.49844533
503,Zebrafish46,Motif_7,-0.19996952
504,Zebrafish47,Motif_7,0.08515197
505,Zebrafish48,Motif_7,-0.059780978
506,Zebrafish49,Motif_7,-0.80216604
507,Zebrafish5,Motif_7,0.89206535
508,Zebrafish50,Motif_7,-0.452592
509,Zebrafish51,Motif_7,0.2122667
510,Zebrafish52,Motif_7,0.6252727
511,Zebrafish53,Motif_7,0.7301927
512,Zebrafish54,Motif_7,-1.4032861
513,Zebrafish55,Motif_7,-0.43798098
514,Zebrafish57,Motif_7,0.012550451
515,Zebrafish58,Motif_7,-0.44620287
516,Zebrafish59,Motif_7,-1.3835282
517,Zebrafish6,Motif_7,0.8350686
518,Zebrafish60,Motif_7,-0.13553387
519,Zebrafish61,Motif_7,-0.56841975
520,Zebrafish62,Motif_7,-0.8857432
521,Zebrafish63,Motif_7,0.3144445
522,Zebrafish64,Motif_7,0.27296028
523,Zebrafish65,Motif_7,-1.379245
524,Zebrafish66,Motif_7,-0.11655601
525,Zebrafish67,Motif_7,-0.9801639
526,Zebrafish68,Motif_7,0.30209988
527,Zebrafish69,Motif_7,-0.4947302
528,Zebrafish7,Motif_7,1.138873
529,Zebrafish70,Motif_7,-0.7863182
530,Zebrafish71,Motif_7,-0.84857404
531,Zebrafish73,Motif_7,-0.33698532
532,Zebrafish74,Motif_7,-0.6777131
533,Zebrafish75,Motif_7,0.07446549
534,Zebrafish77,Motif_7,-0.6775939
535,Zebrafish78,Motif_7,-0.7843018
536,Zebrafish79,Motif_7,-0.58176994
537,Zebrafish8,Motif_7,1.2658019
538,Zebrafish80,Motif_7,0.9290811
