,ID,freq,IC,Reductant,influence,MotifName,Anno,Query_ID,sum_cnt,sum_match
97,97,0.0012591433221572,10.633341777302311,0,1.0105404,0,0.0,Motif_97,11.0,10.0
98,98,0.0001758619196723,13.473269257441192,1,1.0018181,Motif_98,1.0,Motif_98,71.0,10.0
99,99,0.0025303942145178,9.626422122261966,0,1.003713,0,0.0,Motif_99,35.0,10.0
100,100,0.0009992036681816,10.966933606308714,0,1.0050694,0,0.0,Motif_100,4.0,4.0
101,101,0.0001295789204271,13.91388133623989,0,0.9921713,Motif_101,1.0,Motif_101,72.0,10.0
102,102,0.0064714891252695,8.27168656217404,0,0.9697253,0,0.0,Motif_102,16.0,10.0
103,103,0.0010010223096697,10.964310156950448,0,0.98955274,0,0.0,Motif_103,11.0,9.0
104,104,0.0045493130900035,8.780135558352573,0,0.99991983,0,0.0,Motif_104,24.0,10.0
105,105,0.0012250878881791,10.672899032338742,0,1.000123,0,0.0,Motif_105,18.0,8.0
106,106,0.0032598849363467,9.260963241890249,0,1.0345095,0,0.0,Motif_106,7.0,7.0
107,107,0.0001878896296371,13.377826938570998,1,1.0137789,Motif_107,1.0,Motif_107,54.0,10.0
108,108,0.0006766372577459,11.529329760966917,0,0.9987976,0,0.0,Motif_108,7.0,7.0
109,109,0.0036614553086829,9.09336709808993,1,0.99998033,0,0.0,Motif_109,15.0,9.0
110,110,0.0013134562828503,10.57241610213086,0,0.9904475,0,0.0,Motif_110,9.0,6.0
111,111,0.0009851945863062,10.987303679372552,0,0.9994483,0,0.0,Motif_111,16.0,10.0
112,112,0.0041992635924621,8.895647934068975,0,0.97357285,0,0.0,Motif_112,11.0,10.0
113,113,0.0035751886518087,9.127764914142226,1,1.0129778,0,0.0,Motif_113,51.0,9.0
114,114,0.0019404202674132,10.009415131193874,0,0.9646526,0,0.0,Motif_114,17.0,10.0
115,115,0.0052365421669185,8.577169809794581,1,1.0010986,0,0.0,Motif_115,43.0,10.0
116,116,0.0046516573844549,8.748039444934081,0,0.9965941,0,0.0,Motif_116,22.0,9.0
117,117,0.0022763369192776,9.779070178776102,0,1.0001285,0,0.0,Motif_117,8.0,8.0
