,ID,freq,IC,Reductant,influence,MotifName,Anno,Query_ID,sum_cnt,sum_match
0,0,0.0028176803436153,9.47127633264506,0,1.0514833,0,0.0,Motif_0,10,10
1,1,0.0018942918545911,10.044125659909987,0,0.9495665,0,0.0,Motif_1,19,10
2,2,0.0003502019591901,12.47952522465879,0,1.0504419,0,0.0,Motif_2,35,10
3,3,0.0014034584139432,10.476797968860604,0,1.0471635,0,0.0,Motif_3,21,10
4,4,0.0038680658303053,9.014171936526022,1,1.012572,0,0.0,Motif_4,21,10
5,5,0.0047378070308251,8.72156484533701,0,0.26389456,0,0.0,Motif_5,10,10
6,6,0.0007919041708513,11.302386520712007,1,1.2622925,0,0.0,Motif_6,50,10
7,7,0.0007918829581513,11.302425166634244,1,0.76042044,Motif_7,1.0,Motif_7,89,10
8,8,0.0022881793998401,9.77158411667457,0,1.2051792,0,0.0,Motif_8,17,10
9,9,0.0034545561958376,9.177283904060166,0,0.8038641,0,0.0,Motif_9,10,10
10,10,0.00151363103748,10.367770707653705,0,1.0297345,0,0.0,Motif_10,28,10
11,11,0.00543151621843,8.524429299253567,0,1.3767064,0,0.0,Motif_11,10,10
12,12,0.0020557889936677,9.92609209085568,0,1.1882839,0,0.0,Motif_12,12,10
13,13,0.0022142487123676,9.81896700475271,1,1.32665,0,0.0,Motif_13,31,10
14,14,0.0031036116471262,9.331836239320348,1,2.0209737,0,0.0,Motif_14,36,10
15,15,0.0004753012716626,12.038870117991255,1,0.9640091,0,0.0,Motif_15,103,10
16,16,0.0015422599396673,10.34073834037932,0,0.98831624,0,0.0,Motif_16,22,10
17,17,0.0027982533715481,9.481257685516663,0,1.5267231,0,0.0,Motif_17,12,7
18,18,0.0033321437361828,9.229333650163412,0,1.2615585,0,0.0,Motif_18,10,10
19,19,0.0022669459605517,9.785034284131813,0,0.99420524,0,0.0,Motif_19,10,10
20,20,0.0007999252442332,11.287847198066125,0,1.2253574,0,0.0,Motif_20,20,10
21,21,0.0072327850954333,8.111232998527736,0,0.8908034,Motif_21,1.0,Motif_21,70,10
22,22,0.002277537341957,9.778309576358293,0,1.028881,0,0.0,Motif_22,23,10
23,23,0.0030733291199409,9.34598201259558,0,1.4075027,0,0.0,Motif_23,10,10
24,24,0.0035130165424763,9.153073914565676,0,0.5961268,0,0.0,Motif_24,14,10
25,25,0.0029772099326449,9.391823330433317,0,1.1188792,0,0.0,Motif_25,23,10
26,26,0.0062313586589773,8.326237528015682,0,0.9824906,Motif_26,1.0,Motif_26,42,10
27,27,0.0019144572328559,10.028848852541794,0,1.2112032,0,0.0,Motif_27,11,10
28,28,0.0026840072118359,9.54139573664634,0,1.0592265,0,0.0,Motif_28,10,10
29,29,0.0048538975730437,8.686640619605472,0,0.59418505,0,0.0,Motif_29,59,10
30,30,0.0060197209895766,8.376087664169207,0,0.8469899,0,0.0,Motif_30,13,8
31,31,0.0035511408895571,9.13750168503731,0,0.9922475,0,0.0,Motif_31,10,10
32,32,0.0009813501172174,10.992944439580029,0,0.6401277,Motif_32,1.0,Motif_32,107,10
33,33,0.0024815742716531,9.65452865060244,1,0.86324465,0,0.0,Motif_33,31,10
34,34,0.0026456343478012,9.562170603645152,0,0.8255329,0,0.0,Motif_34,30,10
35,35,0.003768492755611,9.0517966653597,0,0.7037773,0,0.0,Motif_35,23,10
36,36,0.0025680663416757,9.60510181211994,1,0.91133034,0,0.0,Motif_36,30,10
37,37,0.0028220264536694,9.469052772843543,0,1.044027,0,0.0,Motif_37,35,10
38,38,0.0009622453659566,11.021307561320564,0,1.134405,0,0.0,Motif_38,46,10
39,39,0.0011056735172839,10.820858834468403,0,1.0498447,0,0.0,Motif_39,23,10
40,40,0.0025679121526448,9.60518843543843,1,1.3284311,0,0.0,Motif_40,13,10
41,41,0.0008843860435172,11.143036121364169,0,1.0822656,0,0.0,Motif_41,30,10
