,Cluster,Motif,Influe
22185,Neuron,"(35, 92)",1.2529566
22186,Proliferating,"(35, 92)",-0.06525933
22187,Epithelial,"(35, 93)",1.1669302
22188,FatBody,"(35, 93)",-0.70268947
22189,Follicle,"(35, 93)",-0.45029122
22190,Germ,"(35, 93)",-0.9010288
22191,Gut,"(35, 93)",-0.23230794
22192,Hemocytes,"(35, 93)",-0.1939872
22193,MAG,"(35, 93)",0.063466355
22194,MT,"(35, 93)",-0.30383655
22195,Muscle,"(35, 93)",-0.5604422
22196,Neuron,"(35, 93)",1.3751829
22197,Proliferating,"(35, 93)",-0.5140471
22198,Epithelial,"(35, 94)",-0.76953685
22199,FatBody,"(35, 94)",-0.9692391
22200,Follicle,"(35, 94)",0.32548907
22201,Germ,"(35, 94)",-0.679714
22202,Gut,"(35, 94)",-1.3264722
22203,Hemocytes,"(35, 94)",-1.0061677
22204,MAG,"(35, 94)",-1.5443413
22205,MT,"(35, 94)",-0.60652
22206,Muscle,"(35, 94)",0.6896809
22207,Neuron,"(35, 94)",1.0367153
22208,Proliferating,"(35, 94)",-0.07219891
22209,Epithelial,"(35, 95)",1.3431737
22210,FatBody,"(35, 95)",-0.23244755
22211,Follicle,"(35, 95)",-0.6181984
22212,Germ,"(35, 95)",-0.9402066
22213,Gut,"(35, 95)",0.59253603
22214,Hemocytes,"(35, 95)",0.5050933
22215,MAG,"(35, 95)",1.3579692
22216,MT,"(35, 95)",0.28823295
22217,Muscle,"(35, 95)",-0.5895282
22218,Neuron,"(35, 95)",0.8059597
22219,Proliferating,"(35, 95)",-0.21652949
22220,Epithelial,"(35, 96)",1.3601846
22221,FatBody,"(35, 96)",-0.7471501
22222,Follicle,"(35, 96)",-0.46945757
22223,Germ,"(35, 96)",-1.649556
22224,Gut,"(35, 96)",0.092797145
22225,Hemocytes,"(35, 96)",0.1291546
22226,MAG,"(35, 96)",0.6554936
22227,MT,"(35, 96)",-0.13830864
22228,Muscle,"(35, 96)",-0.74439275
22229,Neuron,"(35, 96)",1.1161999
22230,Proliferating,"(35, 96)",-0.49857473
22231,Epithelial,"(35, 97)",0.49133262
22232,FatBody,"(35, 97)",-1.2921473
22233,Follicle,"(35, 97)",-0.108237304
22234,Germ,"(35, 97)",-1.5639534
22235,Gut,"(35, 97)",-0.97026944
22236,Hemocytes,"(35, 97)",-0.6054016
22237,MAG,"(35, 97)",-0.73772717
22238,MT,"(35, 97)",-0.5448102
22239,Muscle,"(35, 97)",-0.07560823
22240,Neuron,"(35, 97)",1.5288562
22241,Proliferating,"(35, 97)",-0.41317427
22242,Epithelial,"(35, 98)",-1.3897724
22243,FatBody,"(35, 98)",-0.45168516
22244,Follicle,"(35, 98)",0.45438546
22245,Germ,"(35, 98)",0.21634108
22246,Gut,"(35, 98)",-1.2508323
22247,Hemocytes,"(35, 98)",-1.017634
22248,MAG,"(35, 98)",-1.5367293
22249,MT,"(35, 98)",-0.32958618
22250,Muscle,"(35, 98)",1.1250832
22251,Neuron,"(35, 98)",0.49043968
22252,Proliferating,"(35, 98)",0.1332084
22253,Epithelial,"(35, 99)",0.6152636
22254,FatBody,"(35, 99)",-1.5989708
22255,Follicle,"(35, 99)",0.017696815
22256,Germ,"(35, 99)",-1.6080462
22257,Gut,"(35, 99)",-0.95831245
22258,Hemocytes,"(35, 99)",-0.53995764
22259,MAG,"(35, 99)",-0.28263262
22260,MT,"(35, 99)",-0.84700227
22261,Muscle,"(35, 99)",-0.74248624
22262,Neuron,"(35, 99)",1.2126232
22263,Proliferating,"(35, 99)",-0.7096311
22264,Epithelial,"(35, 100)",-0.98866206
22265,FatBody,"(35, 100)",0.0018254602
22266,Follicle,"(35, 100)",0.21296734
22267,Germ,"(35, 100)",0.02368772
22268,Gut,"(35, 100)",-0.79340005
22269,Hemocytes,"(35, 100)",-0.48835772
22270,MAG,"(35, 100)",-1.4483473
22271,MT,"(35, 100)",0.139709
22272,Muscle,"(35, 100)",1.2686967
22273,Neuron,"(35, 100)",0.54826796
22274,Proliferating,"(35, 100)",0.46906498
22275,Epithelial,"(35, 101)",-0.13297914
22276,FatBody,"(35, 101)",-1.3571129
22277,Follicle,"(35, 101)",0.07176546
22278,Germ,"(35, 101)",-1.2839729
22279,Gut,"(35, 101)",-1.2901137
22280,Hemocytes,"(35, 101)",-0.9186951
22281,MAG,"(35, 101)",-0.053258028
22282,MT,"(35, 101)",-0.70331866
22283,Muscle,"(35, 101)",0.13323514
22284,Neuron,"(35, 101)",1.4087461
22285,Proliferating,"(35, 101)",-0.3334123
22286,Epithelial,"(35, 102)",0.8676296
22287,FatBody,"(35, 102)",-1.4527459
22288,Follicle,"(35, 102)",-0.15196212
22289,Germ,"(35, 102)",-1.6256187
22290,Gut,"(35, 102)",-0.762627
22291,Hemocytes,"(35, 102)",-0.38830897
22292,MAG,"(35, 102)",0.1189535
22293,MT,"(35, 102)",-0.5990477
22294,Muscle,"(35, 102)",-0.598435
22295,Neuron,"(35, 102)",1.2906692
22296,Proliferating,"(35, 102)",-0.58590883
22297,Epithelial,"(35, 103)",-1.0996095
22298,FatBody,"(35, 103)",-0.45079967
22299,Follicle,"(35, 103)",0.2301796
22300,Germ,"(35, 103)",0.0048116525
22301,Gut,"(35, 103)",-1.0899637
22302,Hemocytes,"(35, 103)",-0.7751804
22303,MAG,"(35, 103)",-1.4390228
22304,MT,"(35, 103)",-0.16433133
22305,Muscle,"(35, 103)",1.1761038
22306,Neuron,"(35, 103)",0.9082787
22307,Proliferating,"(35, 103)",0.3448468
22308,Epithelial,"(35, 104)",0.5974597
22309,FatBody,"(35, 104)",-1.0400554
22310,Follicle,"(35, 104)",-0.21382023
22311,Germ,"(35, 104)",-1.5546832
22312,Gut,"(35, 104)",-0.7944151
22313,Hemocytes,"(35, 104)",-0.5830001
22314,MAG,"(35, 104)",0.16775168
22315,MT,"(35, 104)",-0.26765013
22316,Muscle,"(35, 104)",0.034259938
22317,Neuron,"(35, 104)",1.4412686
22318,Proliferating,"(35, 104)",-0.34676448
22319,Epithelial,"(35, 105)",0.12789471
22320,FatBody,"(35, 105)",-1.3606772
22321,Follicle,"(35, 105)",0.02565061
22322,Germ,"(35, 105)",-1.3813831
22323,Gut,"(35, 105)",-1.1462026
22324,Hemocytes,"(35, 105)",-0.8660559
22325,MAG,"(35, 105)",-0.16736028
22326,MT,"(35, 105)",-0.74359536
22327,Muscle,"(35, 105)",-0.030750582
22328,Neuron,"(35, 105)",1.3850842
22329,Proliferating,"(35, 105)",-0.48695213
22330,Epithelial,"(35, 106)",0.13437332
22331,FatBody,"(35, 106)",-1.3930585
22332,Follicle,"(35, 106)",0.00948923
22333,Germ,"(35, 106)",-1.2387606
22334,Gut,"(35, 106)",-1.0642225
22335,Hemocytes,"(35, 106)",-0.780502
22336,MAG,"(35, 106)",-0.44235888
22337,MT,"(35, 106)",-0.6000461
22338,Muscle,"(35, 106)",0.025108745
22339,Neuron,"(35, 106)",1.3401543
22340,Proliferating,"(35, 106)",-0.36729762
22341,Epithelial,"(35, 107)",0.871827
22342,FatBody,"(35, 107)",-1.2828519
22343,Follicle,"(35, 107)",-0.14571972
22344,Germ,"(35, 107)",-1.7864515
22345,Gut,"(35, 107)",-0.81615967
22346,Hemocytes,"(35, 107)",-0.5516954
22347,MAG,"(35, 107)",-0.38205904
22348,MT,"(35, 107)",-0.6344167
22349,Muscle,"(35, 107)",-0.44032538
22350,Neuron,"(35, 107)",1.4344627
22351,Proliferating,"(35, 107)",-0.5660221
22352,Epithelial,"(35, 108)",0.8844747
22353,FatBody,"(35, 108)",1.087316
22354,Follicle,"(35, 108)",-0.66545737
22355,Germ,"(35, 108)",0.17629138
22356,Gut,"(35, 108)",1.2894672
22357,Hemocytes,"(35, 108)",1.0598786
22358,MAG,"(35, 108)",1.5495772
22359,MT,"(35, 108)",1.0563415
22360,Muscle,"(35, 108)",0.062385283
22361,Neuron,"(35, 108)",0.07246668
22362,Proliferating,"(35, 108)",0.45668522
22363,Epithelial,"(35, 109)",0.075084366
22364,FatBody,"(35, 109)",-1.4958866
22365,Follicle,"(35, 109)",0.13418692
22366,Germ,"(35, 109)",-1.3502135
22367,Gut,"(35, 109)",-1.2630026
22368,Hemocytes,"(35, 109)",-0.8936571
22369,MAG,"(35, 109)",-0.36308235
22370,MT,"(35, 109)",-0.87528807
22371,Muscle,"(35, 109)",-0.23998682
22372,Neuron,"(35, 109)",1.2693838
22373,Proliferating,"(35, 109)",-0.6404908
22374,Epithelial,"(35, 110)",-0.19612202
22375,FatBody,"(35, 110)",-1.4429889
22376,Follicle,"(35, 110)",0.20303097
22377,Germ,"(35, 110)",-1.4382603
22378,Gut,"(35, 110)",-1.3640591
22379,Hemocytes,"(35, 110)",-0.9926956
22380,MAG,"(35, 110)",-0.7157789
22381,MT,"(35, 110)",-0.8372629
22382,Muscle,"(35, 110)",0.072745316
22383,Neuron,"(35, 110)",1.3113428
22384,Proliferating,"(35, 110)",-0.3525614
22385,Epithelial,"(35, 111)",0.00097130594
22386,FatBody,"(35, 111)",0.45319185
22387,Follicle,"(35, 111)",0.27590534
22388,Germ,"(35, 111)",-0.3182425
22389,Gut,"(35, 111)",0.1438429
22390,Hemocytes,"(35, 111)",0.052676357
22391,MAG,"(35, 111)",-1.2415888
22392,MT,"(35, 111)",0.13795766
22393,Muscle,"(35, 111)",0.19377676
22394,Neuron,"(35, 111)",-0.7760871
22395,Proliferating,"(35, 111)",0.3237563
22396,Epithelial,"(35, 112)",-0.57528883
22397,FatBody,"(35, 112)",-0.95203626
22398,Follicle,"(35, 112)",0.26136085
22399,Germ,"(35, 112)",-0.87781227
22400,Gut,"(35, 112)",-1.291122
22401,Hemocytes,"(35, 112)",-1.0670354
22402,MAG,"(35, 112)",-1.5050093
22403,MT,"(35, 112)",-0.61758816
22404,Muscle,"(35, 112)",0.7191082
22405,Neuron,"(35, 112)",1.1486567
22406,Proliferating,"(35, 112)",-0.017872382
22407,Epithelial,"(35, 113)",0.5499027
22408,FatBody,"(35, 113)",-1.4441503
22409,Follicle,"(35, 113)",-0.04223704
22410,Germ,"(35, 113)",-1.623118
22411,Gut,"(35, 113)",-1.0117943
22412,Hemocytes,"(35, 113)",-0.6418009
22413,MAG,"(35, 113)",-0.074148886
22414,MT,"(35, 113)",-0.70339537
22415,Muscle,"(35, 113)",-0.3645057
22416,Neuron,"(35, 113)",1.341473
22417,Proliferating,"(35, 113)",-0.56507164
22418,Epithelial,"(35, 114)",0.8776688
22419,FatBody,"(35, 114)",-1.2748516
22420,Follicle,"(35, 114)",-0.21759054
22421,Germ,"(35, 114)",-1.7190007
22422,Gut,"(35, 114)",-0.74594706
22423,Hemocytes,"(35, 114)",-0.46751833
22424,MAG,"(35, 114)",0.09919508
22425,MT,"(35, 114)",-0.518991
22426,Muscle,"(35, 114)",-0.37741983
22427,Neuron,"(35, 114)",1.4443897
22428,Proliferating,"(35, 114)",-0.5248975
22429,Epithelial,"(35, 115)",1.3806721
22430,FatBody,"(35, 115)",-1.0025234
22431,Follicle,"(35, 115)",-0.32958934
22432,Germ,"(35, 115)",-1.8263779
22433,Gut,"(35, 115)",0.007881271
22434,Hemocytes,"(35, 115)",0.10882479
22435,MAG,"(35, 115)",0.13080955
22436,MT,"(35, 115)",-0.29872814
22437,Muscle,"(35, 115)",-0.9422264
22438,Neuron,"(35, 115)",0.9162212
22439,Proliferating,"(35, 115)",-0.38484335
22440,Epithelial,"(35, 116)",0.31580478
22441,FatBody,"(35, 116)",-1.2029077
22442,Follicle,"(35, 116)",-0.0815936
22443,Germ,"(35, 116)",-1.5133076
22444,Gut,"(35, 116)",-1.08316
22445,Hemocytes,"(35, 116)",-0.82821035
22446,MAG,"(35, 116)",-0.5932311
22447,MT,"(35, 116)",-0.61245763
22448,Muscle,"(35, 116)",0.065723814
22449,Neuron,"(35, 116)",1.5722817
22450,Proliferating,"(35, 116)",-0.42877597
22451,Epithelial,"(35, 117)",-0.6098917
22452,FatBody,"(35, 117)",-1.3105848
22453,Follicle,"(35, 117)",0.39686322
22454,Germ,"(35, 117)",-1.0311676
22455,Gut,"(35, 117)",-1.4863546
22456,Hemocytes,"(35, 117)",-1.0982206
22457,MAG,"(35, 117)",-1.1754466
22458,MT,"(35, 117)",-0.8729156
22459,Muscle,"(35, 117)",0.27276766
22460,Neuron,"(35, 117)",0.9678582
22461,Proliferating,"(35, 117)",-0.39881447
22462,Epithelial,"(35, 118)",-0.978333
22463,FatBody,"(35, 118)",-0.9450936
22464,Follicle,"(35, 118)",0.47003135
22465,Germ,"(35, 118)",-0.38024276
22466,Gut,"(35, 118)",-1.2128258
22467,Hemocytes,"(35, 118)",-0.9415432
22468,MAG,"(35, 118)",-1.4991155
22469,MT,"(35, 118)",-0.68460774
22470,Muscle,"(35, 118)",0.68377674
22471,Neuron,"(35, 118)",0.490087
22472,Proliferating,"(35, 118)",0.085773036
22473,Epithelial,"(35, 119)",0.8663024
22474,FatBody,"(35, 119)",-1.1119812
22475,Follicle,"(35, 119)",-0.33511034
22476,Germ,"(35, 119)",-1.564369
22477,Gut,"(35, 119)",-0.56157726
22478,Hemocytes,"(35, 119)",-0.28483707
22479,MAG,"(35, 119)",-0.01084168
22480,MT,"(35, 119)",-0.24388005
22481,Muscle,"(35, 119)",-0.17215313
22482,Neuron,"(35, 119)",1.5165088
22483,Proliferating,"(35, 119)",-0.32838613
22484,Epithelial,"(35, 120)",-0.21368897
22485,FatBody,"(35, 120)",-1.4314923
22486,Follicle,"(35, 120)",0.20663983
22487,Germ,"(35, 120)",-1.2278739
22488,Gut,"(35, 120)",-1.3819118
22489,Hemocytes,"(35, 120)",-1.0215293
22490,MAG,"(35, 120)",-0.57907957
22491,MT,"(35, 120)",-0.86441654
22492,Muscle,"(35, 120)",0.033302408
22493,Neuron,"(35, 120)",1.2620115
22494,Proliferating,"(35, 120)",-0.5195037
22495,Epithelial,"(35, 121)",1.1841776
22496,FatBody,"(35, 121)",-1.141728
22497,Follicle,"(35, 121)",-0.34689766
22498,Germ,"(35, 121)",-1.7307955
22499,Gut,"(35, 121)",-0.35590842
22500,Hemocytes,"(35, 121)",-0.19459516
22501,MAG,"(35, 121)",0.40587318
22502,MT,"(35, 121)",-0.34607837
22503,Muscle,"(35, 121)",-0.5704764
22504,Neuron,"(35, 121)",1.3171904
22505,Proliferating,"(35, 121)",-0.48095593
22506,Epithelial,"(35, 122)",-0.5696663
22507,FatBody,"(35, 122)",1.426485
22508,Follicle,"(35, 122)",0.09745308
22509,Germ,"(35, 122)",1.3147556
22510,Gut,"(35, 122)",0.7406394
22511,Hemocytes,"(35, 122)",0.44923732
22512,MAG,"(35, 122)",-0.8408526
22513,MT,"(35, 122)",0.72843957
22514,Muscle,"(35, 122)",0.73018503
22515,Neuron,"(35, 122)",-1.1119355
22516,Proliferating,"(35, 122)",0.68296474
22517,Epithelial,"(35, 123)",0.55733997
22518,FatBody,"(35, 123)",-1.0678697
22519,Follicle,"(35, 123)",-0.26809037
22520,Germ,"(35, 123)",-1.4952625
22521,Gut,"(35, 123)",-0.77227753
22522,Hemocytes,"(35, 123)",-0.5877661
22523,MAG,"(35, 123)",-0.1288998
22524,MT,"(35, 123)",-0.3657447
22525,Muscle,"(35, 123)",0.060067486
22526,Neuron,"(35, 123)",1.5989076
22527,Proliferating,"(35, 123)",-0.33670744
22528,Epithelial,"(35, 124)",0.5808275
22529,FatBody,"(35, 124)",-1.4022113
22530,Follicle,"(35, 124)",0.06912008
22531,Germ,"(35, 124)",-1.8282044
22532,Gut,"(35, 124)",-0.97272044
22533,Hemocytes,"(35, 124)",-0.6263032
22534,MAG,"(35, 124)",-0.6327228
22535,MT,"(35, 124)",-0.7721971
22536,Muscle,"(35, 124)",-0.40212566
22537,Neuron,"(35, 124)",1.1063547
22538,Proliferating,"(35, 124)",-0.30533624
22539,Epithelial,"(35, 125)",0.70966065
22540,FatBody,"(35, 125)",-1.2299749
22541,Follicle,"(35, 125)",-0.1511263
22542,Germ,"(35, 125)",-1.7148658
22543,Gut,"(35, 125)",-0.8681356
22544,Hemocytes,"(35, 125)",-0.6382704
22545,MAG,"(35, 125)",-0.40222123
22546,MT,"(35, 125)",-0.5751664
22547,Muscle,"(35, 125)",-0.21600538
22548,Neuron,"(35, 125)",1.5042857
22549,Proliferating,"(35, 125)",-0.48801827
22550,Epithelial,"(35, 126)",0.12054173
22551,FatBody,"(35, 126)",-1.473384
22552,Follicle,"(35, 126)",0.09203676
22553,Germ,"(35, 126)",-1.4729698
22554,Gut,"(35, 126)",-1.1665812
22555,Hemocytes,"(35, 126)",-0.8038259
22556,MAG,"(35, 126)",-0.5622744
22557,MT,"(35, 126)",-0.74407756
22558,Muscle,"(35, 126)",-0.16032328
22559,Neuron,"(35, 126)",1.3210012
22560,Proliferating,"(35, 126)",-0.40537956
22561,Epithelial,"(35, 127)",-0.8395408
22562,FatBody,"(35, 127)",-0.8203903
22563,Follicle,"(35, 127)",0.3887186
22564,Germ,"(35, 127)",-0.8687329
22565,Gut,"(35, 127)",-1.2791989
22566,Hemocytes,"(35, 127)",-0.91800404
22567,MAG,"(35, 127)",-1.5459088
22568,MT,"(35, 127)",-0.58420914
22569,Muscle,"(35, 127)",0.6527568
22570,Neuron,"(35, 127)",0.8507333
22571,Proliferating,"(35, 127)",0.08038116
22572,Epithelial,"(36, 37)",-1.0257168
22573,FatBody,"(36, 37)",1.3669313
22574,Follicle,"(36, 37)",0.21144739
22575,Germ,"(36, 37)",1.6330045
22576,Gut,"(36, 37)",0.500369
22577,Hemocytes,"(36, 37)",0.31033787
22578,MAG,"(36, 37)",-0.71312946
22579,MT,"(36, 37)",0.6031818
22580,Muscle,"(36, 37)",0.8326234
22581,Neuron,"(36, 37)",-1.1382974
22582,Proliferating,"(36, 37)",0.524791
22583,Epithelial,"(36, 39)",-1.2531004
22584,FatBody,"(36, 39)",0.7917623
22585,Follicle,"(36, 39)",0.46735838
22586,Germ,"(36, 39)",1.6775415
22587,Gut,"(36, 39)",-0.11228147
22588,Hemocytes,"(36, 39)",-0.057056274
22589,MAG,"(36, 39)",-0.9007998
22590,MT,"(36, 39)",0.13234258
22591,Muscle,"(36, 39)",0.6269037
22592,Neuron,"(36, 39)",-1.1465838
22593,Proliferating,"(36, 39)",0.12224351
22594,Epithelial,"(36, 41)",-0.99416363
22595,FatBody,"(36, 41)",1.3982118
22596,Follicle,"(36, 41)",0.1777817
22597,Germ,"(36, 41)",1.7989986
22598,Gut,"(36, 41)",0.4686153
22599,Hemocytes,"(36, 41)",0.28647095
22600,MAG,"(36, 41)",-0.60119534
22601,MT,"(36, 41)",0.61377263
22602,Muscle,"(36, 41)",0.83737725
22603,Neuron,"(36, 41)",-1.1225054
22604,Proliferating,"(36, 41)",0.49257463
22605,Epithelial,"(36, 42)",-0.84794754
22606,FatBody,"(36, 42)",1.207799
22607,Follicle,"(36, 42)",0.2943808
22608,Germ,"(36, 42)",1.5397966
22609,Gut,"(36, 42)",0.5985494
22610,Hemocytes,"(36, 42)",0.41099784
22611,MAG,"(36, 42)",-0.7020661
22612,MT,"(36, 42)",0.4913758
22613,Muscle,"(36, 42)",0.4349657
22614,Neuron,"(36, 42)",-1.425343
22615,Proliferating,"(36, 42)",0.48877898
22616,Epithelial,"(36, 44)",-1.1814674
22617,FatBody,"(36, 44)",1.1578233
22618,Follicle,"(36, 44)",0.28153574
22619,Germ,"(36, 44)",1.5039729
22620,Gut,"(36, 44)",0.22235616
22621,Hemocytes,"(36, 44)",0.19343741
22622,MAG,"(36, 44)",-1.0026296
22623,MT,"(36, 44)",0.43578365
22624,Muscle,"(36, 44)",0.89557874
22625,Neuron,"(36, 44)",-0.93140554
22626,Proliferating,"(36, 44)",0.552598
22627,Epithelial,"(36, 45)",-0.65081114
22628,FatBody,"(36, 45)",1.4221417
22629,Follicle,"(36, 45)",0.17900875
22630,Germ,"(36, 45)",1.5658456
22631,Gut,"(36, 45)",0.647412
22632,Hemocytes,"(36, 45)",0.54282206
22633,MAG,"(36, 45)",-0.91739243
22634,MT,"(36, 45)",0.6033987
22635,Muscle,"(36, 45)",0.42187324
22636,Neuron,"(36, 45)",-1.2168758
22637,Proliferating,"(36, 45)",0.23610799
22638,Epithelial,"(36, 48)",-0.6473245
22639,FatBody,"(36, 48)",1.6620677
22640,Follicle,"(36, 48)",-0.030508174
22641,Germ,"(36, 48)",1.4704787
22642,Gut,"(36, 48)",0.97370905
22643,Hemocytes,"(36, 48)",0.7037021
22644,MAG,"(36, 48)",-0.06142744
22645,MT,"(36, 48)",0.8984515
22646,Muscle,"(36, 48)",0.7305366
22647,Neuron,"(36, 48)",-1.1060666
22648,Proliferating,"(36, 48)",0.710206
22649,Epithelial,"(36, 49)",-0.9254278
22650,FatBody,"(36, 49)",1.3188174
22651,Follicle,"(36, 49)",0.24612133
22652,Germ,"(36, 49)",1.5283936
22653,Gut,"(36, 49)",0.45125508
22654,Hemocytes,"(36, 49)",0.26351923
22655,MAG,"(36, 49)",-0.9374708
22656,MT,"(36, 49)",0.5665141
22657,Muscle,"(36, 49)",0.78176105
22658,Neuron,"(36, 49)",-1.1634884
22659,Proliferating,"(36, 49)",0.46344388
22660,Epithelial,"(36, 50)",-1.252384
22661,FatBody,"(36, 50)",0.9537676
22662,Follicle,"(36, 50)",0.25995576
22663,Germ,"(36, 50)",1.5561376
22664,Gut,"(36, 50)",0.039012622
22665,Hemocytes,"(36, 50)",0.043551225
22666,MAG,"(36, 50)",-1.0553643
22667,MT,"(36, 50)",0.38588357
22668,Muscle,"(36, 50)",1.052999
22669,Neuron,"(36, 50)",-0.6864964
22670,Proliferating,"(36, 50)",0.4918458
22671,Epithelial,"(36, 51)",-0.12290393
22672,FatBody,"(36, 51)",0.3610978
22673,Follicle,"(36, 51)",-0.086865984
22674,Germ,"(36, 51)",0.59290135
22675,Gut,"(36, 51)",-0.09516881
22676,Hemocytes,"(36, 51)",-0.12290393
22677,MAG,"(36, 51)",-0.12162968
22678,MT,"(36, 51)",-0.10617552
22679,Muscle,"(36, 51)",-0.11617499
22680,Neuron,"(36, 51)",-0.12290393
22681,Proliferating,"(36, 51)",-0.12290393
22682,Epithelial,"(36, 53)",-1.0639861
22683,FatBody,"(36, 53)",1.0188801
22684,Follicle,"(36, 53)",0.3777434
22685,Germ,"(36, 53)",1.5478475
22686,Gut,"(36, 53)",0.30330715
22687,Hemocytes,"(36, 53)",0.21549655
22688,MAG,"(36, 53)",-0.93490064
22689,MT,"(36, 53)",0.41340524
22690,Muscle,"(36, 53)",0.59439063
22691,Neuron,"(36, 53)",-1.3211815
22692,Proliferating,"(36, 53)",0.42464468
22693,Epithelial,"(36, 54)",-0.92498046
22694,FatBody,"(36, 54)",1.3682554
22695,Follicle,"(36, 54)",0.18958414
22696,Germ,"(36, 54)",1.5715257
22697,Gut,"(36, 54)",0.6285239
22698,Hemocytes,"(36, 54)",0.39304692
22699,MAG,"(36, 54)",-0.7321917
22700,MT,"(36, 54)",0.6344063
22701,Muscle,"(36, 54)",0.76605105
22702,Neuron,"(36, 54)",-1.1910932
22703,Proliferating,"(36, 54)",0.56139857
22704,Epithelial,"(36, 55)",-1.0976236
22705,FatBody,"(36, 55)",0.86720544
22706,Follicle,"(36, 55)",0.4206812
22707,Germ,"(36, 55)",1.5740943
22708,Gut,"(36, 55)",0.29157516
22709,Hemocytes,"(36, 55)",0.25390425
22710,MAG,"(36, 55)",-0.88641155
22711,MT,"(36, 55)",0.2718968
22712,Muscle,"(36, 55)",0.36231863
22713,Neuron,"(36, 55)",-1.369395
22714,Proliferating,"(36, 55)",0.35945323
22715,Epithelial,"(36, 57)",-0.3545776
22716,FatBody,"(36, 57)",1.4916213
22717,Follicle,"(36, 57)",0.051757853
22718,Germ,"(36, 57)",1.2341746
22719,Gut,"(36, 57)",0.9517085
22720,Hemocytes,"(36, 57)",0.7100107
22721,MAG,"(36, 57)",-0.75291646
22722,MT,"(36, 57)",0.72028047
22723,Muscle,"(36, 57)",0.43701258
22724,Neuron,"(36, 57)",-1.1947175
22725,Proliferating,"(36, 57)",0.5784167
22726,Epithelial,"(36, 59)",-1.0051708
22727,FatBody,"(36, 59)",1.3128524
22728,Follicle,"(36, 59)",0.23381975
22729,Germ,"(36, 59)",1.6388388
22730,Gut,"(36, 59)",0.53749555
22731,Hemocytes,"(36, 59)",0.35769054
22732,MAG,"(36, 59)",-0.6684623
22733,MT,"(36, 59)",0.58331686
22734,Muscle,"(36, 59)",0.72341406
22735,Neuron,"(36, 59)",-1.2365768
22736,Proliferating,"(36, 59)",0.52198875
22737,Epithelial,"(36, 60)",-1.1364117
22738,FatBody,"(36, 60)",1.219028
22739,Follicle,"(36, 60)",0.2708765
22740,Germ,"(36, 60)",1.6310472
22741,Gut,"(36, 60)",0.39450887
22742,Hemocytes,"(36, 60)",0.24898879
22743,MAG,"(36, 60)",-0.7374268
22744,MT,"(36, 60)",0.52513975
22745,Muscle,"(36, 60)",0.8533723
22746,Neuron,"(36, 60)",-1.1630198
22747,Proliferating,"(36, 60)",0.55120844
22748,Epithelial,"(36, 62)",1.0004586
22749,FatBody,"(36, 62)",1.1608387
22750,Follicle,"(36, 62)",-0.1503805
22751,Germ,"(36, 62)",-0.050953418
22752,Gut,"(36, 62)",1.1378247
22753,Hemocytes,"(36, 62)",1.0043713
22754,MAG,"(36, 62)",-0.4822335
22755,MT,"(36, 62)",0.6468229
22756,Muscle,"(36, 62)",-0.6061259
22757,Neuron,"(36, 62)",-1.025193
22758,Proliferating,"(36, 62)",0.026127174
22759,Epithelial,"(36, 63)",-1.1295545
22760,FatBody,"(36, 63)",1.0767457
22761,Follicle,"(36, 63)",0.35995957
22762,Germ,"(36, 63)",1.6250219
22763,Gut,"(36, 63)",0.26433033
22764,Hemocytes,"(36, 63)",0.2026588
22765,MAG,"(36, 63)",-0.88176376
22766,MT,"(36, 63)",0.39346278
22767,Muscle,"(36, 63)",0.6430472
22768,Neuron,"(36, 63)",-1.2453545
22769,Proliferating,"(36, 63)",0.38439125
22770,Epithelial,"(36, 64)",-0.51597524
22771,FatBody,"(36, 64)",1.36997
22772,Follicle,"(36, 64)",-0.04011726
22773,Germ,"(36, 64)",1.8040545
22774,Gut,"(36, 64)",0.22593147
22775,Hemocytes,"(36, 64)",-0.3633704
22776,MAG,"(36, 64)",-0.49539202
22777,MT,"(36, 64)",0.6574332
22778,Muscle,"(36, 64)",0.6134044
22779,Neuron,"(36, 64)",-0.5220454
22780,Proliferating,"(36, 64)",-0.07041412
22781,Epithelial,"(36, 65)",-0.8511882
22782,FatBody,"(36, 65)",1.4278015
22783,Follicle,"(36, 65)",0.19721854
22784,Germ,"(36, 65)",1.4398814
22785,Gut,"(36, 65)",0.5900717
22786,Hemocytes,"(36, 65)",0.45352793
22787,MAG,"(36, 65)",-0.84856296
22788,MT,"(36, 65)",0.6121264
22789,Muscle,"(36, 65)",0.68683076
22790,Neuron,"(36, 65)",-1.1600795
22791,Proliferating,"(36, 65)",0.57005775
22792,Epithelial,"(36, 66)",-1.0118951
22793,FatBody,"(36, 66)",1.2781497
22794,Follicle,"(36, 66)",0.25657767
22795,Germ,"(36, 66)",1.5894046
22796,Gut,"(36, 66)",0.43323517
22797,Hemocytes,"(36, 66)",0.25229108
22798,MAG,"(36, 66)",-0.8990047
22799,MT,"(36, 66)",0.53366166
22800,Muscle,"(36, 66)",0.76921004
22801,Neuron,"(36, 66)",-1.1472087
22802,Proliferating,"(36, 66)",0.48173007
22803,Epithelial,"(36, 67)",-1.1282068
22804,FatBody,"(36, 67)",1.207312
22805,Follicle,"(36, 67)",0.33114848
22806,Germ,"(36, 67)",1.410645
22807,Gut,"(36, 67)",0.24380781
22808,Hemocytes,"(36, 67)",0.15381412
