,Celltype,Motif,Influe
452,EarthWorm17,Motif_76,0.0
453,EarthWorm19,Motif_76,0.0
454,EarthWorm21,Motif_76,1.0
455,EarthWorm23,Motif_76,0.0
456,EarthWorm27,Motif_76,1.0
457,EarthWorm28,Motif_76,1.0
458,EarthWorm29,Motif_76,1.0
459,EarthWorm4,Motif_76,0.0
460,EarthWorm5,Motif_76,1.0
461,EarthWorm8,Motif_76,0.0
462,EarthWorm11,Motif_77,0.0
463,EarthWorm17,Motif_77,0.0
464,EarthWorm19,Motif_77,0.0
465,EarthWorm21,Motif_77,0.0
466,EarthWorm23,Motif_77,1.0
467,EarthWorm27,Motif_77,0.0
468,EarthWorm28,Motif_77,0.0
469,EarthWorm29,Motif_77,0.0
470,EarthWorm4,Motif_77,0.0
471,EarthWorm5,Motif_77,0.0
472,EarthWorm8,Motif_77,1.0
473,EarthWorm11,Motif_82,0.0
474,EarthWorm17,Motif_82,0.0
475,EarthWorm19,Motif_82,0.0
476,EarthWorm21,Motif_82,0.0
477,EarthWorm23,Motif_82,0.0
478,EarthWorm27,Motif_82,0.0
479,EarthWorm28,Motif_82,0.0
480,EarthWorm29,Motif_82,0.0
481,EarthWorm4,Motif_82,0.0
482,EarthWorm5,Motif_82,1.0
483,EarthWorm8,Motif_82,0.0
484,EarthWorm11,Motif_83,0.0
485,EarthWorm17,Motif_83,0.0
486,EarthWorm19,Motif_83,0.0
487,EarthWorm21,Motif_83,0.0
488,EarthWorm23,Motif_83,1.0
489,EarthWorm27,Motif_83,0.0
490,EarthWorm28,Motif_83,0.0
491,EarthWorm29,Motif_83,0.0
492,EarthWorm4,Motif_83,0.0
493,EarthWorm5,Motif_83,0.0
494,EarthWorm8,Motif_83,0.0
495,EarthWorm11,Motif_84,1.0
496,EarthWorm17,Motif_84,1.0
497,EarthWorm19,Motif_84,0.0
498,EarthWorm21,Motif_84,0.0
499,EarthWorm23,Motif_84,1.0
500,EarthWorm27,Motif_84,0.0
501,EarthWorm28,Motif_84,0.0
502,EarthWorm29,Motif_84,0.0
503,EarthWorm4,Motif_84,1.0
504,EarthWorm5,Motif_84,0.0
505,EarthWorm8,Motif_84,1.0
506,EarthWorm11,Motif_85,0.0
507,EarthWorm17,Motif_85,0.0
508,EarthWorm19,Motif_85,0.0
509,EarthWorm21,Motif_85,0.0
510,EarthWorm23,Motif_85,0.0
511,EarthWorm27,Motif_85,0.0
512,EarthWorm28,Motif_85,0.0
513,EarthWorm29,Motif_85,0.0
514,EarthWorm4,Motif_85,0.0
515,EarthWorm5,Motif_85,1.0
516,EarthWorm8,Motif_85,0.0
517,EarthWorm11,Motif_86,0.0
518,EarthWorm17,Motif_86,0.0
519,EarthWorm19,Motif_86,0.0
520,EarthWorm21,Motif_86,0.0
521,EarthWorm23,Motif_86,0.0
522,EarthWorm27,Motif_86,1.0
523,EarthWorm28,Motif_86,0.0
524,EarthWorm29,Motif_86,1.0
525,EarthWorm4,Motif_86,0.0
526,EarthWorm5,Motif_86,1.0
527,EarthWorm8,Motif_86,0.0
528,EarthWorm11,Motif_87,1.0
529,EarthWorm17,Motif_87,1.0
530,EarthWorm19,Motif_87,1.0
531,EarthWorm21,Motif_87,0.0
532,EarthWorm23,Motif_87,1.0
533,EarthWorm27,Motif_87,0.0
534,EarthWorm28,Motif_87,0.0
535,EarthWorm29,Motif_87,0.0
536,EarthWorm4,Motif_87,1.0
537,EarthWorm5,Motif_87,0.0
538,EarthWorm8,Motif_87,0.0
539,EarthWorm11,Motif_88,0.0
540,EarthWorm17,Motif_88,0.0
541,EarthWorm19,Motif_88,0.0
542,EarthWorm21,Motif_88,0.0
543,EarthWorm23,Motif_88,0.0
544,EarthWorm27,Motif_88,0.0
545,EarthWorm28,Motif_88,0.0
546,EarthWorm29,Motif_88,1.0
547,EarthWorm4,Motif_88,0.0
548,EarthWorm5,Motif_88,1.0
549,EarthWorm8,Motif_88,0.0
550,EarthWorm11,Motif_89,1.0
551,EarthWorm17,Motif_89,1.0
552,EarthWorm19,Motif_89,1.0
553,EarthWorm21,Motif_89,0.0
554,EarthWorm23,Motif_89,1.0
555,EarthWorm27,Motif_89,0.0
556,EarthWorm28,Motif_89,0.0
557,EarthWorm29,Motif_89,0.0
558,EarthWorm4,Motif_89,1.0
559,EarthWorm5,Motif_89,0.0
560,EarthWorm8,Motif_89,0.0
561,EarthWorm11,Motif_90,0.0
562,EarthWorm17,Motif_90,0.0
563,EarthWorm19,Motif_90,0.0
564,EarthWorm21,Motif_90,1.0
565,EarthWorm23,Motif_90,0.0
566,EarthWorm27,Motif_90,1.0
567,EarthWorm28,Motif_90,1.0
568,EarthWorm29,Motif_90,1.0
569,EarthWorm4,Motif_90,0.0
570,EarthWorm5,Motif_90,1.0
571,EarthWorm8,Motif_90,0.0
572,EarthWorm11,Motif_93,1.0
573,EarthWorm17,Motif_93,1.0
574,EarthWorm19,Motif_93,0.0
575,EarthWorm21,Motif_93,0.0
576,EarthWorm23,Motif_93,1.0
577,EarthWorm27,Motif_93,0.0
578,EarthWorm28,Motif_93,0.0
579,EarthWorm29,Motif_93,0.0
580,EarthWorm4,Motif_93,1.0
581,EarthWorm5,Motif_93,0.0
582,EarthWorm8,Motif_93,1.0
583,EarthWorm11,Motif_94,0.0
584,EarthWorm17,Motif_94,0.0
585,EarthWorm19,Motif_94,0.0
586,EarthWorm21,Motif_94,1.0
587,EarthWorm23,Motif_94,0.0
588,EarthWorm27,Motif_94,1.0
589,EarthWorm28,Motif_94,1.0
590,EarthWorm29,Motif_94,1.0
591,EarthWorm4,Motif_94,0.0
592,EarthWorm5,Motif_94,1.0
593,EarthWorm8,Motif_94,0.0
594,EarthWorm11,Motif_95,0.0
595,EarthWorm17,Motif_95,0.0
596,EarthWorm19,Motif_95,0.0
597,EarthWorm21,Motif_95,0.0
598,EarthWorm23,Motif_95,0.0
599,EarthWorm27,Motif_95,0.0
600,EarthWorm28,Motif_95,0.0
601,EarthWorm29,Motif_95,0.0
602,EarthWorm4,Motif_95,0.0
603,EarthWorm5,Motif_95,0.0
604,EarthWorm8,Motif_95,0.0
605,EarthWorm11,Motif_96,0.0
606,EarthWorm17,Motif_96,0.0
607,EarthWorm19,Motif_96,0.0
608,EarthWorm21,Motif_96,0.0
609,EarthWorm23,Motif_96,0.0
610,EarthWorm27,Motif_96,0.0
611,EarthWorm28,Motif_96,0.0
612,EarthWorm29,Motif_96,0.0
613,EarthWorm4,Motif_96,0.0
614,EarthWorm5,Motif_96,1.0
615,EarthWorm8,Motif_96,0.0
616,EarthWorm11,Motif_97,0.0
617,EarthWorm17,Motif_97,0.0
618,EarthWorm19,Motif_97,0.0
619,EarthWorm21,Motif_97,0.0
620,EarthWorm23,Motif_97,0.0
621,EarthWorm27,Motif_97,0.0
622,EarthWorm28,Motif_97,0.0
623,EarthWorm29,Motif_97,0.0
624,EarthWorm4,Motif_97,0.0
625,EarthWorm5,Motif_97,1.0
626,EarthWorm8,Motif_97,0.0
627,EarthWorm11,Motif_99,0.0
628,EarthWorm17,Motif_99,0.0
629,EarthWorm19,Motif_99,0.0
630,EarthWorm21,Motif_99,0.0
631,EarthWorm23,Motif_99,0.0
632,EarthWorm27,Motif_99,0.0
633,EarthWorm28,Motif_99,0.0
634,EarthWorm29,Motif_99,0.0
635,EarthWorm4,Motif_99,0.0
636,EarthWorm5,Motif_99,1.0
637,EarthWorm8,Motif_99,0.0
638,EarthWorm11,Motif_102,1.0
639,EarthWorm17,Motif_102,1.0
640,EarthWorm19,Motif_102,0.0
641,EarthWorm21,Motif_102,0.0
642,EarthWorm23,Motif_102,1.0
643,EarthWorm27,Motif_102,0.0
644,EarthWorm28,Motif_102,0.0
645,EarthWorm29,Motif_102,0.0
646,EarthWorm4,Motif_102,1.0
647,EarthWorm5,Motif_102,0.0
648,EarthWorm8,Motif_102,1.0
649,EarthWorm11,Motif_103,0.0
650,EarthWorm17,Motif_103,0.0
651,EarthWorm19,Motif_103,0.0
652,EarthWorm21,Motif_103,1.0
653,EarthWorm23,Motif_103,0.0
654,EarthWorm27,Motif_103,1.0
655,EarthWorm28,Motif_103,1.0
656,EarthWorm29,Motif_103,1.0
657,EarthWorm4,Motif_103,0.0
658,EarthWorm5,Motif_103,1.0
659,EarthWorm8,Motif_103,0.0
660,EarthWorm11,Motif_104,1.0
661,EarthWorm17,Motif_104,1.0
662,EarthWorm19,Motif_104,0.0
663,EarthWorm21,Motif_104,0.0
664,EarthWorm23,Motif_104,1.0
665,EarthWorm27,Motif_104,0.0
666,EarthWorm28,Motif_104,0.0
667,EarthWorm29,Motif_104,0.0
668,EarthWorm4,Motif_104,1.0
669,EarthWorm5,Motif_104,0.0
670,EarthWorm8,Motif_104,1.0
671,EarthWorm11,Motif_106,0.0
672,EarthWorm17,Motif_106,0.0
673,EarthWorm19,Motif_106,0.0
674,EarthWorm21,Motif_106,1.0
675,EarthWorm23,Motif_106,0.0
676,EarthWorm27,Motif_106,0.0
677,EarthWorm28,Motif_106,1.0
678,EarthWorm29,Motif_106,0.0
679,EarthWorm4,Motif_106,0.0
680,EarthWorm5,Motif_106,1.0
681,EarthWorm8,Motif_106,0.0
682,EarthWorm11,Motif_110,1.0
683,EarthWorm17,Motif_110,1.0
684,EarthWorm19,Motif_110,0.0
685,EarthWorm21,Motif_110,0.0
686,EarthWorm23,Motif_110,1.0
687,EarthWorm27,Motif_110,0.0
688,EarthWorm28,Motif_110,0.0
689,EarthWorm29,Motif_110,0.0
690,EarthWorm4,Motif_110,1.0
691,EarthWorm5,Motif_110,0.0
692,EarthWorm8,Motif_110,1.0
693,EarthWorm11,Motif_111,1.0
694,EarthWorm17,Motif_111,1.0
695,EarthWorm19,Motif_111,1.0
